Brand,ID,Date,Rating,Title,Text,Locale,Incentivized,Sustainability,Gender
Adidas,168186591,2024-09-08,5.0,Nice and comfortable,It's nice and comfortable and my spouse loves it and she uses for running,en_CA,False,Sustainable,Male
Adidas,168175118,2024-09-08,5.0,Nice Shoes,"Its increíble Shoes, i like it I can fast run With this Shoes",en_US,False,Sustainable,Male
Adidas,168173446,2024-09-08,4.0,Good product,Good quality and good size for the price good product,en_US,False,Sustainable,Male
Adidas,168173210,2024-09-08,5.0,Quality and comfortable pair of shoes!,"Good sturdy shoe, simple and stylish for everyday walking on the job. Very comfortable as I typically average 10,000 to 15,000 steps a day.",en_US,False,Sustainable,Male
Adidas,168173097,2024-09-08,4.0,"Nice and comfortable, recommended","It was for my son, he like it and he also add that nice but high heel for it's taste, he plays basketball but not his type of shoe, he associated high heel with instability for basket",en_US,False,Sustainable,Male
Adidas,168167449,2024-09-07,5.0,"Light weight, great for running","Love the clean look, very light, great for running",en_US,False,Sustainable,Male
Adidas,168166304,2024-09-07,5.0,Perfecttt,"I loveeee itttt, and very comfortable, pretty, I recomend",en_US,False,Sustainable,Male
Adidas,168153319,2024-09-07,1.0,"Threds coming out, don’t cheating us","The product is of very poor quality, with the threds coming out. I believe you have provided a non-original product. How can I make future purchases if I feel cheated",en_IN,False,Sustainable,Male
Adidas,168152831,2024-09-07,4.0,it was fine,"cool looks like the pic, some comfort too and color",en_US,False,Sustainable,Male
Adidas,168150372,2024-09-06,5.0,Super shoes for an affordable price,"Great shoes for sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",en_US,False,Sustainable,Male
Adidas,168148558,2024-09-06,4.0,Good for the Sale Price of >$30,"generally I like the show, the toe box is a bit tight compared to other Adidas products I've had historically",en_US,False,Sustainable,Male
Adidas,168147429,2024-09-06,5.0,Absolutely in love,"My dad simply love this par, they no only look good, but also are so comfortable",en_US,False,Sustainable,Male
Adidas,168144989,2024-09-06,5.0,Best purchase ever,"The shoes fit me very well. They are quite soft and it's enjoyable to run in these shoes.""",en_US,False,Sustainable,Male
Adidas,168143933,2024-09-06,5.0,Bought as gift.,I hope to see more good designs at value price. Good design with comfy fit,en_SG,False,Sustainable,Male
Adidas,168141124,2024-09-06,5.0,best purchase,it is light and comfortable. my son loves it. i definitely recommend it,en_CA,False,Sustainable,Male
Adidas,168135402,2024-09-06,5.0,Good,They are very beautiful and comfortable. I recommend them,en_US,False,Sustainable,Male
Adidas,168133918,2024-09-06,5.0,Great sneakers my son loves them,They are super comfortable my son loves them and they were at a good price,en_US,False,Sustainable,Male
Adidas,168133778,2024-09-06,5.0,great price with excellent quality,"In my opinion, there is no other  brand with excellent products  and that offers great prices  other than Adidas quality,  reliability, comfort.",en_US,False,Sustainable,Male
Adidas,168133345,2024-09-06,5.0,A great quality shoe for a fair price.,"It was exactly what I expected, I knew it would be a tad too narrow for me due to it not being wide width but unlike a lot of other shoes it was not overbearingly tight. It fits well enough. Great feel and comfortable to walk in.",en_US,False,Sustainable,Male
Adidas,168116409,2024-09-05,5.0,A very good shoe to get would recommend to anyone,This is a very comfortable and cheap shoe at 21 dollars this is a definite pick up would definitely recommend if you need shoes for cheap,en_US,False,Sustainable,Male
Adidas,168114183,2024-09-05,5.0,Beat shoes ever,"I love this shoes, it is so confortable and beautiful",en_US,False,Sustainable,Male
Adidas,168114290,2024-09-05,5.0,perfer size best quality,perfer for every one. i love it perfect for me size is also good,en_IN,False,Sustainable,Male
Adidas,168112604,2024-09-05,5.0,"I bought this for my son, he likes them.","Comfortable, perfect for my son PE class. He said that they are very comfortable.",en_US,False,Sustainable,Male
Adidas,168112524,2024-09-05,5.0,it was so great!,well! Adidas its the better company in the World  !,en_US,False,Sustainable,Male
Adidas,168112372,2024-09-05,5.0,Great comfortable shoes,I like the black bottom matching with the shoes color makes it look nicer,en_US,False,Sustainable,Male
Adidas,168103468,2024-09-04,5.0,¡perfecto!,the shoe was beneficial in a normal day use even for the gym.,en_US,False,Sustainable,Male
Adidas,168097334,2024-09-04,4.0,"Really comfortable, great for everyday",Perfect for light distance runs. No need to break in . Perfect fit and true to size,en_GB,False,Sustainable,Male
Adidas,168089447,2024-09-04,5.0,my son loves them,great colors that match alot. my son says the comfort is good,en_US,False,Sustainable,Male
Adidas,168089437,2024-09-04,4.0,"Comfortable, not as true to size",Light shoe but very durable and useful for everyday,en_US,False,Sustainable,Male
Adidas,168083908,2024-09-03,5.0,Is great,"Incredible I like it , recommended, all the time yes",en_US,False,Sustainable,Male
Adidas,168074728,2024-09-03,5.0,brilliant purchase,"They are so comfortable and great support around the ankles, couldn’t get better trainers!",en_GB,False,Sustainable,Male
Adidas,168062913,2024-09-03,5.0,Definitely love my purchase and will buy another,"Comfortable shoe and feels good to walk in. Next time, I'd gwr a smaller size though.",en_US,False,Sustainable,Male
Adidas,168063823,2024-09-03,5.0,extremely comfortable and easy to walk around in,best pair of work shoes I've ever bought cheap comfortable and I run on the track right after work in them,en_US,False,Sustainable,Male
Adidas,168061061,2024-09-03,5.0,The best shoes,10/10 lo recomiendo súper cómodos y muy buena calidad,en_US,False,Sustainable,Male
Adidas,168060815,2024-09-03,5.0,Is perfect x use everyday,Cool confortable perfect is perfect using every day,en_US,False,Sustainable,Male
Adidas,168060707,2024-09-03,4.0,Good for the price,Got them on a steal. pretty comfortable but they look kinda cheap.,en_US,False,Sustainable,Male
Adidas,168057731,2024-09-02,5.0,Perfect shoes for running. Super comfortable 10/10,The cushion on these shoes is unmatched. They are easy to slip on and look good for workout gear or even just loungewear.,en_US,False,Sustainable,Male
Adidas,168057626,2024-09-02,5.0,super comfy shoes,"super comfy, perfect size. very lightweight. would purchase again.",en_US,False,Sustainable,Male
Adidas,168054944,2024-09-02,4.0,Great purchase,Recently purchased these shoes and couldn’t be happier with them. The material offers both durability and comfort.  Highly recommended for anyone in need of a good pair of shoes without overspending!,en_US,False,Sustainable,Male
Adidas,168047516,2024-09-02,5.0,"Great product, great price, delighted","Great value, comfortable, good price. I only buy adidas products.  Highly recommend",en_IE,False,Sustainable,Male
Adidas,168041044,2024-09-02,5.0,Satisfied,I enjoyed the shoe for awhile and it started giving me some discomfort but I like,en_US,False,Sustainable,Male
Adidas,168040939,2024-09-02,5.0,Really comfortable and great for running,Has good traction for the price I got it for other than that it’s good,en_US,False,Sustainable,Male
Adidas,168040794,2024-09-02,5.0,It is shoes that I won’t stop wearing.,It was cheap but the quality is as good as other shoes.,en_US,False,Sustainable,Male
Adidas,168040760,2024-09-02,5.0,Great purchase. Very comfortable!,Amazing these are great. They will be worn a lot.i love them,en_US,False,Sustainable,Male
Adidas,168040292,2024-09-02,5.0,best purchase ever,"i love adidas, the products are really great, recomended",en_US,False,Sustainable,Male
Adidas,168040271,2024-09-02,4.0,great quality,very affordable and great pair of everyday shoes. I love them,en_US,False,Sustainable,Male
Adidas,168037100,2024-09-01,5.0,good price for shoes,"solid shoe; bright colors; the vamp tends to wear through on these types of shoes, we will see how long this pair lasts",en_US,False,Sustainable,Male
Adidas,168034823,2024-09-01,4.0,Remarkable,"Remarkable in Size, Quality, Comfort and Performance.",en_IN,False,Sustainable,Male
Adidas,168021925,2024-09-01,5.0,"It is an excellent product, it met all the require",They are very comfortable for everyday use.It is not tiring to walk with the,en_US,False,Sustainable,Male
Adidas,168020246,2024-08-31,2.0,nope,"the sole of the shoe squeaks while running, I think this is the most common defect of all adidas shoes I have bought...",en_GB,False,Sustainable,Male
Adidas,168015922,2024-08-31,5.0,Great option,I always wear this type of shoes for the gym and I feel great,en_US,False,Sustainable,Male
Adidas,168012109,2024-08-31,5.0,Nice and good price,Great product super affordable price. Nice style..,en_US,False,Sustainable,Male
Adidas,168011904,2024-08-31,5.0,Very comfortable,Got them on sale. Wear them about 8-10 hours a day at work and they've been great. although my right shoes sole does squeak on certain surfaces. For $23 I can not complain.,en_US,False,Sustainable,Male
Adidas,168010896,2024-08-31,5.0,No regrets buying this product.,This shoe is really comfortable and you can just feel how good the cushion is when you are running,en_US,False,Sustainable,Male
Adidas,168009533,2024-08-31,5.0,Was perfect,"Very confortable, very nice, very right size fit perfect",en_US,False,Sustainable,Male
Adidas,168007286,2024-08-31,5.0,Comfortable,Comfortable shoes. The design of the shoes is very good,en_CA,False,Sustainable,Male
Adidas,168005274,2024-08-31,5.0,Is a very great product. I recommend it,I recommend it 100%. the product is very comfortable,en_US,False,Sustainable,Male
Adidas,168005166,2024-08-31,5.0,excellent,"i love it, great. very confortable, and  gonna use it all time.",en_US,False,Sustainable,Male
Adidas,168005126,2024-08-31,5.0,Good,Good good good good good good Good good good good g,en_US,False,Sustainable,Male
Adidas,168004970,2024-08-31,5.0,This was a repeat purchase.,These are very comfortable and almost like an old new shoe if you know what I mean.,en_US,False,Sustainable,Male
Adidas,167997864,2024-08-30,5.0,Lightweight,"Very light, good for training on the everyday, highly recommended",en_US,False,Sustainable,Male
Adidas,167995757,2024-08-30,4.0,It’s a shoe made for small runs and walks.,If you’re looking for a shoe that’ll be comfy enough to run for a small distance or walk it’s an absolutely good shoe but if you’re looking for something to run a marathon or a half marathon I’d recommend you try some other shoe as this is a little heavy on the feet.,en_IN,False,Sustainable,Male
Adidas,167991075,2024-08-30,4.0,Good,Width is weird around the midsole but alright to wear once worn in.,en_US,False,Sustainable,Male
Adidas,167989637,2024-08-30,5.0,Comfortable,The fitting is pretty nice and the order was delivered just in time.,en_US,False,Sustainable,Male
Adidas,168020069,2024-08-30,5.0,I think this shoe fits slightly small,Sized up to 8.5 and the fit is slightly tight. Great design and quality though.,en_GB,False,Sustainable,Male
Adidas,167987845,2024-08-30,5.0,This shoes are fantastic! They offer excellent cus,"I recently purchased this shoes, and they have exceeded my expectations in every way. The cushioning is superb, providing excellent support for my daily runs. The breathable material keeps my feet cool and dry, even during intense workouts. Plus, the stylish design means I can wear them casually as well. Highly recommend these shoes for anyone looking for comfort, durability, and style!",en_US,False,Sustainable,Male
Adidas,167986536,2024-08-30,5.0,Fit and feel better than expected,The fit and feel is much better than expected for one of their more inexpensive shoes.,en_US,False,Sustainable,Male
Adidas,167986353,2024-08-30,5.0,Amazing,"Great shoe,very comfortable and affordable. Definitely would recommend to others",en_US,False,Sustainable,Male
Adidas,167976360,2024-08-29,5.0,Solid training shoe,"Good for skinnier feet, decently lightweight and stylish",en_US,False,Sustainable,Male
Adidas,167971278,2024-08-29,1.0,The worst purchase I have ever made,"I bought these shoes because the description says they are black and the sole is white, but they came in navy blue and of very poor quality, there are traces of glue all over the shoes. Very poor quality and shopping experience, they seem like non-original items",en_US,False,Sustainable,Male
Adidas,167966851,2024-08-29,5.0,There good,I got them for work. They’re fine. Nothing special about these unless you get them really cheap.,en_US,False,Sustainable,Male
Adidas,167966798,2024-08-29,3.0,"it was on a discount. with the price, valued",nope. I'll choose something different next time jf,en_US,False,Sustainable,Male
Adidas,167966556,2024-08-29,5.0,Perfect,I like this shoes to exercise I love it I recommend,en_US,False,Sustainable,Male
Adidas,167965228,2024-08-28,5.0,one of the most comfortable sneakers,"very very comfortable, looks good ,feel light on my feet.",en_US,False,Sustainable,Male
Adidas,167956386,2024-08-28,4.0,Good choice,"Very comfortable to wear for jogging and hiking, would recommend",en_US,False,Sustainable,Male
Adidas,167943507,2024-08-28,5.0,Got a great deal for a good shoe for walking,The price and color appealed to me the most.  I needed it for work so I didn't want anything flashy.,en_US,False,Sustainable,Male
Adidas,167943289,2024-08-28,5.0,Super comfortable at a great price,I bought these sneakers on a whim. I needed black sneakers for work. I got them on sale at an amazing price. And now wish I bought two pairs. They are so comfortable!,en_US,False,Sustainable,Male
Adidas,167943265,2024-08-28,4.0,good,proooooooooooooofuttttttttttt issss verrrrry gooooooooooood,en_US,False,Sustainable,Male
Adidas,167943226,2024-08-28,5.0,Very comfy,Haven’t taken them on a run yet but they do seem to run a bit big. Had to lace them up more than usual,en_US,False,Sustainable,Male
Adidas,167943206,2024-08-28,5.0,Comfortable & look great with men’s dress pants.,Great color to go with lots of outfits. Can go casual or dress them up.,en_US,False,Sustainable,Male
Adidas,167943181,2024-08-28,5.0,"Very comfortable and stylish shoes,great shoes.","Perfect shoe for fit and comfort,the fabric is light and very breathable.",en_US,False,Sustainable,Male
Adidas,167943155,2024-08-28,5.0,Awesome comfort & style,Perfect fit and awesome Quality & comfort for my leg.,en_US,False,Sustainable,Male
Adidas,167943089,2024-08-28,5.0,I liked the shoe great quality for this good price,they are super comfortable and easy to put on and off. if I have to gift a pair of shoe to some one definitely I am buying them again .,en_US,False,Sustainable,Male
Adidas,167942125,2024-08-27,5.0,very comfortable shoes to run .,"shoes are very light very comfortable,very good for running",en_US,False,Sustainable,Male
Adidas,167933822,2024-08-27,5.0,Good shoes. Recommend for the price.,Comfortable with good quality and reasonable price,en_US,False,Sustainable,Male
Adidas,167931449,2024-08-27,5.0,Good shoes,"Good shoes very light weight but look but can be better, Ok for the price",en_US,False,Sustainable,Male
Adidas,167930150,2024-08-27,5.0,The perfect work shoe,Really comfortable to wear when on my feet for 10 hours a day,en_US,False,Sustainable,Male
Adidas,167916734,2024-08-27,5.0,they were amazing and,"The sneakers I got are comfortable and light, with good quality.",en_US,False,Sustainable,Male
Adidas,167916658,2024-08-27,5.0,excellent product the good quality,"very beautiful the design, the color, the way it looks on the foot",en_US,False,Sustainable,Male
Adidas,167917037,2024-08-27,4.0,little bit hard insole,"The look is amazing, like the high outsole. But the insole feels a bit hard",en_US,False,Sustainable,Male
Adidas,167916252,2024-08-27,5.0,Awesome,My son loves them. They are great shoes and you can’t beat the price,en_US,False,Sustainable,Male
Adidas,167916236,2024-08-27,5.0,a really good Deal,"good fit when your working out at the gym, also working at work",en_US,False,Sustainable,Male
Adidas,167916202,2024-08-27,5.0,Awesome,Fantastic awesome marvelous extraordinary superb amazing wonderful,en_US,False,Sustainable,Male
Adidas,167916154,2024-08-27,5.0,Great shoe for flate feet,I loved it. I work long hour standing in my feet. this shoe is perfect,en_US,False,Sustainable,Male
Adidas,167916023,2024-08-27,4.0,M,Nice shoes for running and gym use with comfort loved it,en_US,False,Sustainable,Male
Adidas,167916002,2024-08-27,5.0,The shoes were great and the price was even great.,The shoes are really comfortable and I enjoy wearing them while I run and exercise,en_US,False,Sustainable,Male
Adidas,167915931,2024-08-27,5.0,Incredible sneakers! They are worth every penny!!!,Really cool sneakers! Got them as a gift for my nephew and he loved them for exercise and for lifestyle!   Really cool sneakers! Got them as a gift for my nephew and he loved them for exercise and for lifestyle! Really cool sneakers! Got them as a gift for my nephew and he loved them for exercise and for lifestyle! Really cool sneakers! Got them as a gift for my nephew and he loved them for exercise and for lifestyle! Really cool sneakers! Got them as a gift for my nephew and he loved them for exercise and for lifestyle! Really cool sneakers! Got them as a gift for my nephew and he loved them for exercise and for lifestyle! Really cool sneakers! Got them as a gift for my nephew and he loved them for exercise and for lifestyle! Really cool sneakers! Got them as a gift for my nephew and he loved them for exercise and for lifestyle! Really cool sneakers! Got them as a gift for my nephew and he loved them for exercise and for lifestyle! Really cool sneakers! Got them as a gift for my nephew and he loved them for exercise and for lifestyle!,en_US,False,Sustainable,Male
Adidas,167904711,2024-08-26,5.0,Comfy,"Very light and great looking , feels very comfortable",en_US,False,Sustainable,Male
Adidas,167901095,2024-08-26,4.0,comfortable shoe for great price,you should grab a pair of this sporty design for your collection,en_US,False,Sustainable,Male
Adidas,167899262,2024-08-26,5.0,Thanks,"Thanks , is a amazing product for my new sport, thanks",en_US,False,Sustainable,Male
Adidas,167897170,2024-08-26,5.0,Bang for buck sneaker. Used for daily tasks.,Great shoe to run errands. Got it for a great price.,en_US,False,Sustainable,Male
Adidas,167896195,2024-08-26,5.0,Good product,"Good product, I like it, I bought it for a gift and enjoy the app to obtain a discount",en_US,False,Sustainable,Male
Adidas,167895995,2024-08-26,5.0,It was great and an amazing price,"I would totally recommend it for both genders, I love them.",en_US,False,Sustainable,Male
Adidas,167895876,2024-08-26,5.0,nice,It's very comfortable and well fit. I would buy again,en_US,False,Sustainable,Male
Adidas,167895774,2024-08-26,5.0,Great quality and the price better,I would definitely recommend this shoes to a friend,en_US,False,Sustainable,Male
Adidas,167895747,2024-08-26,5.0,Very Nais,"I am very satisfied with the purchase, it is very comfortable, thank you",en_US,False,Sustainable,Male
Adidas,167895746,2024-08-26,5.0,E.G Perfect always,Excellent quality in designs and styles! I'll stick with Adidas forever,en_US,False,Sustainable,Male
Adidas,167895690,2024-08-26,5.0,They look good for the price,My son like them but said they a little bit tight . I bought it for him just to walk around .,en_US,False,Sustainable,Male
Adidas,167895483,2024-08-26,5.0,"Great shoes, very comfortable and lightweight.",Great shoes. Lightweight and comfy. Thanks to Adidas.,en_US,False,Sustainable,Male
Adidas,167895425,2024-08-26,5.0,Excelent,"Simply very comfortable, you won't get tired if you use it daily. I highly recommend it.",en_US,False,Sustainable,Male
Adidas,167895336,2024-08-26,4.0,"Greta price ,  good quality !","Great design, cool Style,  good product to by with great discounts",en_US,False,Sustainable,Male
Adidas,167895148,2024-08-25,5.0,"Excellent product, great quality","Excellent, very comfortable shoes perfect quality, very good",en_US,False,Sustainable,Male
Adidas,167894938,2024-08-25,5.0,excellent Quality,"good price and comfortable, recommmeded to other people",en_US,False,Sustainable,Male
Adidas,167882874,2024-08-25,4.0,its a good product,good shoes just not for a dayli use since they end up tiring the person a lot,en_US,False,Sustainable,Male
Adidas,167877031,2024-08-25,5.0,Great running sneaker for the price,They are very comfortable to run on the road with.,en_US,False,Sustainable,Male
Adidas,167876976,2024-08-25,5.0,very comfortable,"great sneakers and good price , the color is beautiful gray nice",en_US,False,Sustainable,Male
Adidas,167876769,2024-08-25,5.0,Good shoes,I use these daily on my 8-mile walk. My feet are not in any sort of discomfort afterward.,en_US,False,Sustainable,Male
Adidas,167876697,2024-08-25,5.0,They are nice,Love them comfortable lightweight not heavy at all I would recommend you buying them,en_US,False,Sustainable,Male
Adidas,167876489,2024-08-25,5.0,Good pick,"Good shoes, great fit and the most important thin comfortables",en_US,False,Sustainable,Male
Adidas,167876273,2024-08-25,5.0,Excelente pick,"Recommended for walking on a daily basis, great comfort",en_US,False,Sustainable,Male
Adidas,167876595,2024-08-24,5.0,"Lightweight, comfy, and breathable.","The Adidas Duramo SL Running Shoes are lightweight and comfy, with a breathable upper and responsive cushioning, perfect for casual runs and everyday wear.",en_US,False,Sustainable,Male
Adidas,167873339,2024-08-24,1.0,poor quality... creak when walking!,poor quality... creak when walking!  poor quality... creak when walking!,en_US,False,Sustainable,Male
Adidas,167869203,2024-08-24,5.0,Great nice and light running shoe,Like the lite running shoe comfy great price and quality,en_US,False,Sustainable,Male
Adidas,167858011,2024-08-24,5.0,Great product,"Designed so great and conformable, best product with nice design",en_US,False,Sustainable,Male
Adidas,167857684,2024-08-24,5.0,The perfect running shoe for my size foot,Would definitely buy someone else a shoe like this if they needed a running shoe,en_US,False,Sustainable,Male
Adidas,167857582,2024-08-24,5.0,I love them.,Very comfortable shoes. I love the color and the fit.,en_US,False,Sustainable,Male
Adidas,167857559,2024-08-24,5.0,"Very light, supported, but very comfortable.",Being all black I can wear them at work. But very sporty and squishy for a comfy walk/fit.,en_US,False,Sustainable,Male
Adidas,167857874,2024-08-24,5.0,Excellent,Best product for the price and quality. Recommended one,en_US,False,Sustainable,Male
Adidas,167850270,2024-08-23,5.0,Perfect quality and it was true to size.,Perfect quality and it was true to size. Color was great and the heel wasn't too high,en_US,False,Sustainable,Male
Adidas,167845537,2024-08-23,5.0,"Love the shoes, feel great.",I have become a big Addias fan. Love going to the stores to see what’s new,en_US,False,Sustainable,Male
Adidas,167837786,2024-08-23,4.0,"Honestly, they’re okay. Not for wide feet!",They’re not meant for wide feet. They’re okay in comfort as well.,en_US,False,Sustainable,Male
Adidas,167834212,2024-08-22,5.0,Great shoes for walking or light running.,"Light weight shoes, easy to slip on and out of. Nice color",en_US,False,Sustainable,Male
Adidas,167830308,2024-08-22,1.0,Absolutely awful for anything other than walking,"These are terrible for running. The cushioning on these feels like I am running on paper plates... fine for walking, but doing anything than that will be awful. Instant fatigue that I have never felt running in my other pair of adidas. Feel incredibly cheap... get what you pay for.  BEWARE!!!",en_US,False,Sustainable,Male
Adidas,167828369,2024-08-22,5.0,An amazingly comfortable shoe that isn’t expensive,I was worried about the quality of the shoe for the price but it exceeded my expectations and is very comfortable and a new favorite of mine,en_US,False,Sustainable,Male
Adidas,167821248,2024-08-22,5.0,Good product,Product and Delivery Very Good But My Choice is note correctly Un Shies Size,en_IN,False,Sustainable,Male
Adidas,167818940,2024-08-22,1.0,It makes my feet hurt,This shoe makes my feet hurt so bad when I walk it hurts the side of my foot and it’s makes my feet feel out in the open while it’s so tight and narrow,en_US,False,Sustainable,Male
Adidas,167818841,2024-08-22,5.0,The best one,Asssdddxxccgdcgrdxcrscghgscvhtdxcgtscghdxc he’s def,en_US,False,Sustainable,Male
Adidas,167812886,2024-08-21,5.0,Very comfy gym shoe,These are super comfy and great quality for the price,en_GB,False,Sustainable,Male
Adidas,167810581,2024-08-21,5.0,wow,these trainer look great and feel very comfortable and such a great price paid I may even purchase more in different  colours.  thanks again Adidas,en_GB,False,Sustainable,Male
Adidas,167808565,2024-08-21,5.0,Perfect shoe for what I need,Exactly as described with a great price. Fits perfectly.,en_US,False,Sustainable,Male
Adidas,167805752,2024-08-21,5.0,very good,"The shoes are comfortable and of quality, I would buy them again, without a doubt.",en_US,False,Sustainable,Male
Adidas,167796054,2024-08-21,5.0,"For the price, this is the best shoe you can buy.",Incredible shoe! I think I will buy it again in another color!,en_US,False,Sustainable,Male
Adidas,167789766,2024-08-20,4.0,the shoes are  comfy and very light on the feet,good fit and  good cushion which make  these pair of shoes a good option for walking and standing long hours on feet,en_US,False,Sustainable,Male
Adidas,167789477,2024-08-20,5.0,cool shoes,top tier. would recommend to friends. Glad i got it on sale,en_US,False,Sustainable,Male
Adidas,167786548,2024-08-20,5.0,i love it!!!,"confortable shoes, the size is perfect, and  i love it!!",en_US,False,Sustainable,Male
Adidas,167786305,2024-08-20,4.0,Great for my son’s first season of track and field,"Would have liked it to last a little longer, they are starting to get holes in the sides and toes",en_US,False,Sustainable,Male
Adidas,167785610,2024-08-20,5.0,A great pair of shoes and delivered on time,Could not recommend more brilliant shoes at a great price,en_GB,False,Sustainable,Male
Adidas,167777548,2024-08-20,5.0,Really comfortable,Great for what I need them for - added bonus that they look good too,en_GB,False,Sustainable,Male
Adidas,167777867,2024-08-20,5.0,Duramo SL is a fantastic shoe for offered price!,Duramo SL is a fantastic shoe with great quality. Feels comfortable with expected grip. Fits well with great support. Loved this shoe pair in grey and silver shade.,en_IN,False,Sustainable,Male
Adidas,167773964,2024-08-20,5.0,Great,Good adidas great Good good good good good goood gooodd,en_US,False,Sustainable,Male
Adidas,167769775,2024-08-20,5.0,Looks good,Looks great and comfortable with very nice style too.,en_US,False,Sustainable,Male
Adidas,167769718,2024-08-20,5.0,An absolute steal and excellent quality,The cushion and comfort is beyond amazing! Running in these feel like a breeze,en_US,False,Sustainable,Male
Adidas,167769709,2024-08-20,5.0,Very comfortable,Very light and comfortable. Just not sure how long these will last,en_US,False,Sustainable,Male
Adidas,167768218,2024-08-19,5.0,True black,"I was looking at something black shoe, and I found this Overall, OK for the price",en_US,False,Sustainable,Male
Adidas,167767418,2024-08-19,5.0,perfect. I feel like I'm walking on air,they're very good for the price. I got them on sale though but even so,en_US,False,Sustainable,Male
Adidas,167764875,2024-08-19,5.0,The perfect gift for my brother!,"Looks great, good quality and it is a perfect gift for someone who likes to wear sneakers at all times.",en_US,False,Sustainable,Male
Adidas,167764199,2024-08-19,5.0,Great,"Love the stripes color,  so comfortable on feet,great size, so satisfying",en_US,False,Sustainable,Male
Adidas,167763512,2024-08-19,5.0,Best on the money paid,That’s a nice pair of shoes good for waking long distance,en_US,False,Sustainable,Male
Adidas,167748577,2024-08-19,4.0,overall good product for the price.,i will definetely get different colors of this product.,en_US,False,Sustainable,Male
Adidas,167746202,2024-08-18,2.0,Insert wasn’t cut correctly,"This was my first pair of “running” shoes I bought and was very disappointed. The insole came up too high on the medial side which literally cut the arches of both of my feet. When I tried to reach out to customer service, I was outside of the 30 day return window even though I only used them for two runs for a total of 4 miles. Then I was promised a 30% voucher that I never received. Still searching for a good pair of shoes but I’m not sure I’ll find it here.",en_US,False,Sustainable,Male
Adidas,167742644,2024-08-18,5.0,It’s very beautiful,I recommended it and the colour it’s fascinating. You have to try it.,en_US,False,Sustainable,Male
Adidas,167740403,2024-08-18,5.0,Good,Nice and comfortable i love it i will buy again thank,en_US,False,Sustainable,Male
Adidas,167738957,2024-08-18,5.0,Excellent for work,"I use for walk all day and is perfect, very comfortable",en_US,False,Sustainable,Male
Adidas,167737115,2024-08-18,1.0,It suck’s and never received the item ordered,"They said it was delivered, but it was never received and I want my refund",en_US,False,Sustainable,Male
Adidas,167732758,2024-08-18,5.0,its best,"i think its very good product,adidas have best runing shoes",en_US,False,Sustainable,Male
Adidas,167726454,2024-08-18,4.0,Best shoe for the price.,It’s very comfortable and it looks nice. I love how it feels when I run in it.,en_US,False,Sustainable,Male
Adidas,167726204,2024-08-18,4.0,Solid,Solid I like the shoes and they are solid for running,en_US,False,Sustainable,Male
Adidas,167716440,2024-08-17,5.0,Great shoes for every day activites,"These are ve4y comfortable shoes. These have been perfect to wear for everyday activities. The only negative is the shoes feel tight on the sides for me. I'm size 13, so maybe next time a size 13.5 would be better.",en_CA,False,Sustainable,Male
Adidas,167713469,2024-08-17,3.0,Comfy good Running shoes.,These shoes are easy to put on and are really comfortable. I will say for the laces to replace them bc the length at first buy is to small to get a good tie. Other than that the shoes feel and look great.,en_US,False,Sustainable,Male
Adidas,167711716,2024-08-17,5.0,Nice,Nice quick and easy pair of shoes for all occasions.,en_GB,False,Sustainable,Male
Adidas,167710852,2024-08-17,5.0,best purchase ever,it fits perfect. would recommend to anyone interested,en_US,False,Sustainable,Male
Adidas,167707965,2024-08-17,5.0,Very comfortable!,"The quality is very good, light weight, and has good air flow.",en_US,False,Sustainable,Male
Adidas,167706267,2024-08-17,1.0,I received this order in a smashed box. rebuilt wi,"terrible packing, with mud, rebuilt with tape. I paid for this",en_CA,False,Sustainable,Male
Adidas,167704893,2024-08-16,5.0,shinning,"Really shinning, love the confort and the fresh feel of New shoes",en_US,False,Sustainable,Male
Adidas,167704776,2024-08-16,3.0,It’s a decent shoe but it felt tight,It was a nice shoe and comfortable but could be better,en_US,False,Sustainable,Male
Adidas,167702570,2024-08-16,5.0,Great shoes lime always,"Great for gym work and confortable always, very good price and quality",en_US,False,Sustainable,Male
Adidas,167686319,2024-08-16,5.0,great buy!,the shoes look better in hand than in the app. shoes sre light and feel great. love then.,en_US,False,Sustainable,Male
Adidas,167684047,2024-08-16,5.0,Like them a lot. Comfortable & so attractive price,"Very good ones, the design, the materials, lightweight, feels so nice, good support to your feet, my size is 10 -10.5 , depends, these one is 11 and I feel a bit tight. Not bad at all and doesn't bother me.  Still comfortable enough and here is no doubt, the brand says a lot. My recommendation.",en_US,False,Sustainable,Male
Adidas,167682719,2024-08-15,5.0,The Duramo great fit quality and comfortable,"The perfect shoe to match my house of Tiro 24 black and gold stripe track suit, so I tweaked my Adidas black stripes and made them gold. Check out the picture.",en_US,False,Sustainable,Male
Adidas,167680446,2024-08-15,5.0,good purchase,good looking and comfortable shoes at this price range.,en_IN,False,Sustainable,Male
Adidas,167674461,2024-08-15,1.0,Uncomfortable store,First wear blisters on the side of both of my feet. Had to send back.,en_US,False,Sustainable,Male
Adidas,167669577,2024-08-15,4.0,Lightweight Great for running or everyday walking,Comfortable and stylish can mix and match with any outfit,en_US,False,Sustainable,Male
