Brand,ID,Rating,Sentiment,Combined_Text,VADER_Sentiment,VADER_Correct
Nike,243054,4.0,positive,"Comfortable for all day wear. Since getting these shoes I have worn them religiously to work every day.  I spend much of my day on my feet and having these on has been a breath of fresh air for my feet! They are very comfortable and provide lots of support for the whole surface of my foot which is important when walking around on concrete floor all day.  The reason I gave them 4 stars and not 5 is because I am not a huge fan of the design of the shoe.  Visually they are not the most appealing, and have the look of a shoe for an older generation.  But in the end I will take comfort of curbside appeal any day",positive,True
Nike,239846,5.0,positive,"Best shoes for high arches. My feet have high arches and I’ve dealt with feet pain for most of my life. I’ve tried different types of shoes, purchased over $1000 in custom insoles and I have never been able to find a solution for my feet. These shoes are absolutely a lifesaver. My arch feels so supported and it feels like I’m walking on clouds. I literally experience no pain wearing these and I’m considering purchasing every color of these shoes. These are amazing!!!",positive,True
Nike,239218,5.0,positive,"Get them !. As a theme park person, I have never had a pair of shoes that didn’t hurt my feet by the end of the day….until I found these. If you do a lot of walking or standing, get these! They are like walking on a cloud",negative,False
Nike,238453,5.0,positive,The best walking shoes. These shoes are really comfortable. The best walking shoes I’ve ever had. They fit my foot perfectly,positive,True
Nike,237251,5.0,positive,"comfortable. I like it, it's comfortable, a little noisy maybe because its new, and i am still getting use to the rocker",positive,True
Nike,234878,5.0,positive,Comfort and support. These walking shoes are true to size and comfortable right out of the box. So far my arthritic knees are doing fine with this style. They have great support! I am sorry to have discovered these late in the game as not many choices left in my size. I would have bought a second pair,positive,True
Nike,233521,5.0,positive,They are very comfortable they are very light weight and don't really know you have them on,positive,True
Nike,209630,5.0,positive,Very comfortable I love the way they look and feel in the gym,positive,True
Nike,208719,5.0,positive,Buy these shoes.. Love these shoes.  Most comfortable walking shoes I have ever owned.  I am waiting for more colors to drop.  I would definitely buy these shoes again,positive,True
Nike,237821,4.0,positive,Good shoes. Nice shoes but just buy 1 size bigger. Too squicky/noisy  when you walk. Ur feet looks bulky,positive,True
Nike,200532,5.0,positive,Walking on clouds. These shows take walking on clouds to a new level. It’s a must buy in my opinion. Also the shoes are true to size just gotta walk in them for a day and you’re set,positive,True
Nike,200124,5.0,positive,Best decision!!. I was nervous at first because i always get the same shoes for work. Im on my feet 10 hrs a day and just in the 3 days ive been using the Motivas my feet feel so much better! Love Nike but for walking all day this is the best decision ive made!!!!,positive,True
Nike,196490,5.0,positive,I TOTALLY DIG THE WOMEN'S MOTIVA. I absolutely LOVE these shoes! I want them in 100 colors. They are soooooo comfortable! I wear both 5.5 and 6. I hope they will be available to customize!  The ONLY thing I don't like is that my size(s) sells out too fast!,positive,True
Nike,194147,5.0,positive,Great shoe!. By far one of the most comfortable shoes I’ve worn.  I work on my feet all day and these give me the comfort I need,positive,True
Nike,193609,4.0,positive,All I Have To Say Is I Love Them very Comfortable And Affordable.,positive,True
Nike,192869,5.0,positive,Must get if you stand for long periods of time. 10/10. Besides Pegasus and Prestos these are the most soft comfortable shoes I’ve ever had. You don’t even have to lace them up. I bought two pairs online risking not know how they’d fit. I knew they were gonna be perfect! Definitely recommend. Thanks. Nike for life!,positive,True
Nike,192570,5.0,positive,WOW 🤩. I was skeptical but I ❤️ these shoes! For the first time ever my dog wasn’t pulling me when I took her for a walk! They are very springy and comfortable. They fit true to size for me. The best part is I’m able to use the silicone laces for slip on experience. More colors and Gore-Tex options please! Thank you Team Motiva!,positive,True
Nike,192065,5.0,positive,Best walking shoe EVER!!!. The most comfortable and cushioned shoe EVER!!! I love it so much I just ordered the second color.  I will anxiously be awaiting new color launches in upcoming seasons.  This shoe will keep you comfortable while you keep moving forward.  I highly recommend it!,positive,True
Nike,191205,5.0,positive,"Best shoes ever. Just buy them already.. I typically NEVER write reviews but I just had to for these shoes because they are that great. I’m able to walk 10+ miles in these shoes without any pain in my feet or blistering that I would get with other shoes. It seriously feels like walking on clouds. I bought a pair when they first released and I’m going to buy another because I can’t live without them. Also, as a healthcare worker these shoes make standing all day a breeze. Seriously, buy these",positive,True
Nike,189655,5.0,positive,Great shoes for nurses. What’s a great bargain great shoes for people who stand on their feet 12 hours shifts. Best shoes for nurses,positive,True
Nike,189021,5.0,positive,"A Must Buy for Comfort. My Nike experience comes from wearing a lot of the Pegasus line.   I walk 10-12 miles a day on concrete/tile and I will say the comfort of these shoes is undeniable. The only time I take these off is to swap with my Pegasus w/ Nike Shield during the rain.   Runs true in Nike sizing, I have slightly above-average width that sometimes makes me seek out wide shoes but these fit just with no contour in structure   I've worn these many times playing basketball also and I have to say they aren't awkward to play with. I can understand if you don't have athletic balance these shoes have a small break-in curve.  I would purchase another pair of these and would be inclined to purchase larger cushion Mike shoes lines due to my experience with the Motiva",positive,True
Nike,186783,5.0,positive,Love 💕. Best walking shoes ever!!  Do you not just continue making these? I will definitely be buying more,positive,True
Nike,186100,2.0,negative,"Firstly, I would like to say that the sole feels very comfortable but overall the shoe itself runs tight. There’s a strap that connects to the tongue it makes the shoe tight for me.  I really wanted the show to work but it didn’t for me",positive,False
Nike,215514,5.0,positive,"Very comfortable. [This review was collected as part of a promotion.] These are very comfortable walking shoes I’ve had for a few weeks. The color is super fun. So far, loved having them",positive,True
Nike,184361,5.0,positive,"My favorite shoe ever….. This is the most comfortable shoe I have ever worn.  I work on concrete floors all day long. Zero foot fatigue at the end of the day. Super light. Super cushion.  I have 40 pairs of shoes; 90% Nike. I haven’t worn any other shoes since I got these.   I’m buying a second pair just for backup. I am an over weight, 6’ guy. I don’t run, but I’m on my feet a lot",positive,True
Nike,183067,5.0,positive,Perfect for Power Walking!. Got mine and love them for power walking and even jogging!  Good fit and comfortable.  Love the color too!  Thank you Nike for making a sneaker fit for those of us who power walk fast!,positive,True
Nike,182862,4.0,positive,Goooooddddddd. Good one,positive,True
Nike,182825,5.0,positive,These Nikes are the best shoes I ever bought from Nike I wish that they would come in different colors however I purchased the black pair and the 8 hours on a concrete floor make a top heavy person like myself feel as if I have happy feet meaning the shoes feel as if your walking on a cushion day,positive,True
Nike,182537,5.0,positive,Another great creation from Nike. I'm a Nike guy from my high school days many moons ago and I've managed to stay loyal. Now for the new Motiva...it's a good looking shoe and hats off to Nike for always innovating. I just got my shoes delivered and right out of the box they're sleek and eye catching. The fit (size 24 Men's) is spot on! Go true to size and enjoy the fit and comfort. I was intrigued by the outsole/missile rocker design and it's a treat to wear.. I look for stability in a shoe and these certainly deliver on that!  I've walked with these and I feel sure-footed and balanced. The missile provides just the right amount of cushioning and you do feel the rocker guiding your steps. Thank you Nike for another shoe that keeps us ALL in the game!,positive,True
Nike,182536,5.0,positive,"Great Design & Great Comfort!. I ordered a pair in Black and a pair in Red...I've literally owned ""hundreds"" of Nike shoes and these by far are the best overall design and provides maximum comfort & cushion! Opinions may vary, but IMO, everyone should at least try wearing a pair of these incredible shoes. Whoever designed these shoes deserves an award :) *Hey Nike, we need more colorways ;)",positive,True
Nike,182024,5.0,positive,"Space suit boots.. Honestly the comfiest trainers I’ve ever worn. It feels like you’re floating, or rolling, I dunno man, I walk 10-15 miles a day in my job and it doesn’t feel like I’m walking anymore. It’s weird, they like push you along so you’re making minimum effort to walk. 10/10. Will get the black ones next for a second pair",positive,True
Nike,181488,4.0,positive,"Comfortable and Standout design. I recently tried out the Nike Motiva Walking Shoes with a sleek design, and they definitely exceeded my expectations in comfort and style. When wearing them for my daily walk I noticed a cloud-like cushioning that provided excellent support for my feet. They were comfortable for my workout and then straight to running errands!   The level of comfort these have is truly impressive. These have a plush interior lining that cradled my feet, the design is also so sleek and stands out. Whether I'm going for a quick jog or all-day wear chasing after kids, these shoes keep my feet comfortable and protected throughout",positive,True
Nike,181191,4.0,positive,Motiva. Loved the design and overall look of this shoe! It has great cushion for all day wear just found them to be a little tight in the width and maybe better suited for a narrow foot,positive,True
Nike,179939,2.0,negative,"Pinch. The Nike Motiva shoes were not true to size, there was extra in room above the arch of the foot and tight in the toe of the shoe. The shoe did provide a good amount of cushion for my feet though. I did like the design of the shoe and it had an overall good look. The shoe just didn’t fit my foot the way I would have liked it too",positive,False
Nike,179940,5.0,positive,Odd but comfy. I am confused about the curve of the sole... it is hard to keep balance at times but it is is very cushiony,negative,False
Nike,179781,4.0,positive,"Great Buy. Wow! I was surprised with these shoes. Initially, I didn’t love the look due to the ripples along the bottom and chunky sole. However, I quickly got over the strange look when I spent a day in them. They feel like walking on bubbles! It took only a few minutes to get used to the feeling. They match any outfit and feel great for normal daily use and long walks. I wish they came in other colors like khaki as I’d love to buy more to wear to work. I stand on my feet all day but need them to match my business casual style",positive,True
Nike,179782,4.0,positive,"Not deterred by the underfoot feel from the exaggerated rocker. I really enjoy the fit and look, but I always notice the exaggerated rocker when I switch into these shoes.  It is such a different underfoot feel for me that it takes some time for me to stop thinking about it. Clearly the rocker design is something new for me versus shoes I have owned in the past.  Yet, the rocker is not deterring my interest because I tend to favor these shoes for all my outdoor activities - jogging, chasing my kids, errands, or night out. I am giving the shoes 4 stars because I continue to notice the underfoot feel.  All other aspects are performing at a 5 stars level for me",positive,True
Nike,179780,5.0,positive,"Great pair of lightweight shoes. These are a great pair of shoes that make you feel like you are walking on air. As someone who deals with back pain, I am always looking for a pair of athletic shoes that are easy on my lower back. These shoes are fantastic and unlike anything I’ve worn before. The first time you put them on, you almost feel like you are rocking in them. After you get used to them, you immediately notice how the shoes are designed to take the pressure off of your pain points. And as a bonus, they look great! I’ve received multiple compliments from others on my new shoes. I do believe I’ve found a pair of shoes I intend to wear for a long time",positive,True
Nike,179783,5.0,positive,"Comfortable and innovative. I've been wearing the Nike Motiva shoes for a few weeks now and I'm really happy with them. They're super comfortable, and the rocker design makes walking and even just standing for long periods of time really comfortable on my feet. I've worn them for up to 8 hours at a time without any discomfort.  The fit and feel of the shoe is great, although they do run a little bit on the small side for my feet. The material is soft and breathable, and the shoe feels very supportive.  The rocker design is also a nice touch. It takes some getting used to, but once you get used to it, it's really comfortable. I think it might also take a little bit of getting used to wearing shoes that are just a little bit thicker/deeper than normal shoes.  Overall, I'm really happy with the Nike Motiva shoes. They're comfortable, stylish, and supportive. I would definitely recommend them to anyone looking for a new pair of walking shoes",positive,True
Nike,179421,5.0,positive,"Lightweight shoes that are supportive of my stride!. First and foremost, the Womens Motiva Running Shoes are incredibly comfortable. I really like how padded the inner sole is because it adds extra cushioning and support around the ball of my foot when I run. They are very supportive and my feet don't ache as much as when I run with other sneakers. I also like the lightweight design because the material is breathable and the shoes keep my feet cool and dry during a long jog on a hot day. The outer sole of the shoes is pretty unique as well and provided excellent traction when I took a light jog during the rain. Overall, these are great sneakers for walking or jogging and they look unique which is an added bonus",positive,True
Nike,179544,4.0,positive,"A Great Walking Shoe. These are a great shoe if you’re doing low impact exercises, but want high support.   The sole of the shoe is incredibly thick, but flexible. I was worried that the shoe would be too rigid for long distance walking, but the bottom is soft and the shape of the sole provides a smooth glide with each stride. I’ve never had a pair of shoes with a “rocking” step so the first few I wore them I swear I activated muscles in my calves I haven’t ever before.   I’m a commuter in the city and have been wearing them daily for my walk to and from the train station and into the office. I have noticed some wear on the cushioned sole in the form of minor creasing, but that just goes to show how soft the shoe is. I’ve been able to wipe the white soles clean with a wet rag and the color looks as good as new.   Overall, they aren’t a shoe I would personally wear all day; however, they are a stylish way to make my walks more comfortable while providing an extra “oomph” to tone my muscles",positive,True
Nike,179540,4.0,positive,Very comfortable for walking and everyday wear. These sneakers are true to size and very comfortable. It took a little while to get used to the rocking design of the sole because I typically wear flat sneakers but it does make the shoes comfortable to wear all day. I don’t prefer to run in them but they have been great for walks with my dog and playing with daughter. They are easy to get on and off which is very important. I love the all black designs and the design down the front of the shoe laces adds unique detail. The white foam on the outsole quickly started to looked wrinkled after just a few wears but does seem easy to clean so far,positive,True
Nike,179546,5.0,positive,"Nice and Comfortable Shoe. I recently got the Nike Motiva shoes in the black and white colorway. There are a lot of features that I really enjoy about this jogging shoe and at the top of the list is how comfortable and supportive they are. My first few times trying them out, I noticed how well they gripped the pavement. The hump near the back of the shoe, while also giving extra cushion for my foot, also feels a bit like I'm walking on marshmallows in that particular spot. Hopefully that will go away as the shoe breaks in more but is worth mentioning that it might take some adjustment. I also noticed my heel catches when going down the stairs due to the protrusion which is a bit annoying. It's nice to have the extra support but visually it is a bit strange to have it stick out so far. There is also a lot of white on the midsole and I do worry about it looking dirty fast.   Even though I'm not in love with the styling, I'm not going to deduct any stars as the soles are very cushy and the rise at the back of the shoe does make it easier to take consistent strides. In fact, I feel like my stride is longer so it gives me more confidence to go a longer distance. I also appreciate how breathable these are as the mesh vents and cools my feet quickly. Which is especially nice to have plenty of airflow as we head into warmer weather.   These Nike Motiva's are also comfortable for daily wear. Sometimes shoes can run too narrow for my feet but I do not have that issue with these shoes. They seem to run true to size. I like the wider section at the ball of my feet and I feel very stable wearing them. I have to occasionally stand for long periods of time on a cement floor at my job and these have helped my feet immensely. They feel pampered rather than sore and exhausted at the end of the day. Overall, for comfort and function, I would highly recommend these shoes",positive,True
Nike,179545,4.0,positive,"Nike Motiva review. I took these shoes for a few 3-4 mile jogs straight out of the box. They were extremely comfortable and didn’t need to be broken in whatsoever. The sneaker has a plush ride. I prefer more cushion in my sneakers for both walking and jogging and the Nike Motiva has that while still allowing you to feel connected to the road. The upper material is comfortable and hugged my feet in all the right places without feeling too tight. It took a few minutes to get used to the feel of the exaggerated rocker motion of the shoe, but once you are comfortable it makes you feel like you are being propelled forward while walking/jogging. The design is modern and I am a fan of the simple black and white color scheme. The sneakers look and feel good and I look forward to adding them to my rotation when I go for a walk or light jog",positive,True
Nike,179547,5.0,positive,"Stylish and comfortable shoes!. My son has wide, large feet, and it’s difficult to find shoes that fit him great. I can’t believe how well these shoes fit him! They don’t feel tight on the sides without being too wide. How well they fit him is my favorite part about these shoes! He has been wearing these to school all day and says they are the most comfortable shoes he’s ever owned and that they feel cushioned. I love that most of the shoes are all black, including one of the logos with a white sole. On the bottom of the sole, it’s wavy, which is unique. On the bottom of the shoes is plenty of grips to give him traction",positive,True
Nike,179543,5.0,positive,"Great shoe to keep you moving. The wavy sole that curves up at the heel took some getting used to. Since the sole doesn’t sit flat, you rock backward and forward a bit. I found that this was more prominent the first few days and became less noticeable afterward. However, although it sounds like a downside, I consider it a benefit for two reasons. First, it made me want to keep walking rather than stand still. Second, it’s a bit like lumbar support for my arches. When I had to stand around in airport lines last week, my feet didn’t hurt as much as usual.  Another aspect of this shoe I really like is that the tongue is attached on the sides (inside) all the way to the base of the shoe. The extra fabric keeps the tongue securely in place.  The fabric seems durable, although the large white area between the main body of the shoe and the sole is a bit squishy. We’ll see how well it holds up.  The lace holes are reinforced. The laces stay snug and straight.  I love the design of this shoe. It’s classic without looking outdated. Fit is spot on.  Overall, great shoe. Attractive. Comfortable all day whether walking, running, or sitting around",positive,True
Nike,179541,4.0,positive,"All day comfort and style to go anywhere. I am a dad to 2 very active boys, so I appreciate a sneaker that I can put on in the morning and be ready for whatever the day brings.   The Motiva is a great shoe for that. Style to go with anything, comfort to spend all day in, and support perfect for a family walk that turns into a jog.   In black, the Motiva is understated at fits in anywhere, but the subtle weave and variety of materials save it from looking boring.   The rounded and raised arch makes it feel like the shoe wants you to walk. It is most comfortable in stride, and might be a bit too aggressive an arch if you’re just going to be standing around. If your plans include a lot of walking or jogging, though, these are excellent. I sometimes have plantar pain and cramping after a lot of time on my feet, and I have not had any issues so far in these",positive,True
Nike,179542,5.0,positive,Great running or all day shoe. The Nike Motiva shoes are comfortable and with well supporting sole. I usually need to use insoles but they were not needed with these! The design was great visually. Not too much bling or too drab. Just a happy medium. They are great as running shoes but were comfortable enough to wear all day long. They are a well made shoe all around,positive,True
Nike,179539,5.0,positive,"Looooveee!. These shoes are a must have for ANY runner, but not only runners- with me being a type 1 diabetic, I have also found these are the most comfortable shoes when dealing with my neuropathy.  Not only do I not experience nearly as much foot or back pain, but when I walk or run in these, the shoe gives me a little extra ""bounce"" in my step. These are perfect for any physical activity, whether it be walking, running, jogging, sports, etc. I would 100% recommend to any runner, or anyone suffering from foot pain due to poor footwear",negative,False
Nike,179330,5.0,positive,"Premium Style. The Nike Motiva shoes are some of the most comfortable shoes I have every worn. I love to run and do low/medium impact workouts and these shoes have filled the need for reliable and comfortable shoes so seamlessly. Right out of the box they required no ""breaking in"" for them to be comfortable and maintained their comfort all day. I absolutely love the style of these shoes and look forward to using them more and more in the future. If searching for all day comfort without having to give up premium style, these are the shoes for you!",positive,True
Nike,179329,5.0,positive,"The Shoe of the Future!. My husband was able to test out the Nike Motiva and he found them to be a very unique shoe.  These shoes are great when being active and running or playing sports. They help with staying light on your feet and just make you want to keep going.   However when being stationary, the shoes are definitely something to get used to. They almost feel like a rocking chair in shoe form. Also they are a bit wider than most other shoes.   All in all, the Nike Motiva is an innovative shoe and I would recommend this shoe to any person looking for the perfect shoes to be active in",positive,True
Nike,178994,4.0,positive,"Motiva Mentions. Really love the Nike Motivas!  My foot is big and rather wide. (13). Up until I tried these, I could only get shoes wide enough from a different manufacturer. At last, a 13 that isn’t designed for a ‘narrow’ foot!  Who’s got a 13 foot that isn’t wider than your average size 9-11??  Not me and probably not anyone!  That said, the comfort and style are AMAZING!  I am retiring my older 13 WIDE shoes (which are actually wider than I need) and the Nike Motivo are my new GO TO !  They’re awesome for walking, running and because they look so darn cool, I wear them everyday. I know, not ideal thing to do with a workout shoe but that’s how much I love them. I get compliment after compliment when I wear them out and about. The soles have great cushion power and they are beyond comfortable.  Arch support is amazing too, another fault of others I’ve owned. No need for an insert here, thankfully because that always seem to change the overall fit and feel. I’ll probably get another pair to dedicate to just exercising because I’m hooked!  Definitely recommend these and can’t wait to get a second pair. So cool",positive,True
Nike,178993,5.0,positive,"Motivated by Motvia. The Nike Motiva was a great shoe overall! The Motiva fits true to size and I really like the feel of the shoe. I will say that it took some time getting used to walking with the bumps on the bottom, but after going on a walk in them I got used to it. As I am someone who is a klutz, I was very worried about tripping when I first tried them on; however, I don’t even notice the slight rocking feeling anymore. Now they are my go to shoes when we go for a walk! It is almost like walking on a cloud, because they are so light and squishy. There is good arch support, too, which is an added bonus! I feel like I have gone on more walks since getting these shoes! I am not a huge fan of  the platform look, but with how much padding there is, it makes sense and I quickly got over that. I like that there are bright color options, as well as classic colors. I really like the black and white option because I can wear it with basically any outfit. This is definitely a shoe I could wear all day and be comfortable in!",positive,True
Nike,178995,5.0,positive,"Sleek Walking Shoe. Nike has designed another great shoe. This walking shoe is great for more than walking. Providing optimal support for all sports. Like basketball, running and skateboarding. This shoe provides comfort all day long. The design of the shoe is very sleek and the shoe is made to last. Definitely recommend, you want regret it",positive,True
Nike,178951,5.0,positive,"Great Shoe for a Busy Mom. The Women’s Motiva is such a comfy shoe! The shoe fits true to size. It’s so cool these shoes were designed especially for women. It provides amazing support for your foot in all areas.  The curved sole helps support good posture and makes my body feel much more aligned. These are comfortable for all day wearing and would be great for working out! They are kind of bulky and definitely not a minimalist shoe. Overall, these comfortable and supportive shoes are great for moms, especially those with posture problems or back discomfort. However, the shoe is very bulky and the feel can take a while to get used to. All around a great shoe for a busy mom!",positive,True
Nike,178835,5.0,positive,"Cushiony. These shoes had thick soles and were cushiony. They had great arch support and were comfortable to wear all day. The bottom of the shoe is rounded and thicker in the middle. It’s an interesting design and I wasn’t sure about the tread but once the shoe was on it and had weight pushing down on it, it flattened and the thicker part in the middle gave extra arch support. I think it’s a great shoe for people looking for arch support and something a little more cushiony and comfortable than normal",positive,True
Nike,178836,5.0,positive,Makes movement really impactful. These sneakers have strong arch support which is helpful for my plantar fasciitis as I am on my feet a lot. The arched nature of this shoe makes it a little different at first but after a few minutes of walking I got the hang of it and now love wearing them!   The sleek design gives you the best of both worlds for a walking shoe. They look athletic and sleek and I even wore these out to dinner with my partner after walking long distances in them for fitness during the day. These can be worn in a variety of environments and I am going to buy a pair for my mother as a gift for her birthday,positive,True
Nike,178834,5.0,positive,"Walking On Clouds. I absolutely love these shoes. They fit perfectly and literally feel like walking on clouds or pillows or something. Can't really describe it, but I love the bounce and the light feeling I get from the Motivas. I'm actually in Clinical Massage Therapy school and am on my feet all day, and desperately needed some comfortable closed toe shoes to wear during my 11 hr school days. I also took an hour walk in these shoes on one of my lunch breaks to break them in and they did not disappoint. I like the shape, color, and comfortability of the pair I got so being stylish and the ability to wear them with a variety of different outfits is definitely a plus. I'm a mother to a very active soon to be one year old as well, so I've definitely put these shoes through the ringer the past couple of weeks. I'd definitely recommend to anyone with an active lifestyle looking for a comfortable shoe for the duration of the day",positive,True
Nike,178832,4.0,positive,"Great for people looking for extra height!. I was so excited for Nike's Motiva running shoe since I'm always looking for comfortable ways to add extra height (I'm 5'2). They are very stylish and look especially great with casual leggings and workout gear. I wore these during my trip to Asia and walked quite a bit in them. Overall, they're comfortable for all day wear and I was happy about the breathability. However, these shoes do run small. I've owned more than a dozen Nike's and none of them made my toes feel tight like the Motiva's did. I would advise going half a size up for comfort. The back heel of the shoe is also very soft..if you're lazy like me and hate to untie your shoes every time you put them on, you may be a bit annoyed when you have to bend down and readjust the heel.  Overall, these shoes are super cute and perfect for added height but beware, you will need to go up half a size for ultimate comfort!",positive,True
Nike,178833,5.0,positive,"What an incredible shoe!. When I first saw these I was little put off. After wearing them, I immediately changed my mind. These shoes are so comfortable! I used them for walking, running, and every day wear. I could wear these all day without a single complaint. At first I questioned the way they looked and then I realized  that they are like walking on a cloud and it all made sense. This shoe was designed with comfort and performance in mind. I literally run and walk faster. Aerodynamics play a role. I'm convinced of it. I loved the comfort of this shoe and I love the performance of these shoes. The only thing I might have changed at first, is the color. But after wearing the shoe, the bright green has grown on me and I actually love everything about them. As an active mom of six and always on the go, I need comfortably. This show delivers and seems well made.  10/10 highly recommend. This is one purchase you definitely will not regret!",positive,True
Nike,178621,4.0,positive,"Comfortable walking shoe. The women’s Motiva running shoes are wonderfully comfortable! They are great for all day use. The cushioned soles are my favorite part. After a long walk my feet are still comfortable. I really like the grey neutral colors with the fun pop of bright green. The rocker bottoms took some getting used to. The rocking design makes for a great walking shoes but I do not love them for running. While the lightweight fabric is very comfortable, that is the one part I would change because my toe seems to poke up and you can see that. I worry that over time this part will wear and cause a hole. Overall, these shoes are perfect for someone who is looking for a casual walking shoe",positive,True
Nike,178623,5.0,positive,"Motiva around town. There are so many reasons why I was excited to try out the shoes, but mostly because, as I have gotten older and almost 40 years old, running for the last 20 years has really taking a toll on my lower back.  So seeing the shape of the running shoe made me so excited to get on and try it out.    I have to say that the women’s Motiva running shoe is probably in my top three runners of all time.  Even though I no longer run, I walk study and usually on an incline, so they can be still hard on my lower lumbar spine.  Right away the shoes gave a cloud like cushiony feel that made it really easy to go from walking on flat surface to walking on an incline without losing balance.  I also love the laces I know that sounds crazy, but so many times and runners all notice but having laces that stay tied during your workout session is crucial. So many times you distract yourself by having to tie a shoe over and over again.  The women’s motiva running shoe stayed tied for the entire workout session even onto my errands after my work out. I think that is a winner of a shoe when they stay tied for that long.  And lastly, the aesthetic for the show are impeccable.  They really leave that only the person wearing the shoes but others seeing the shoes on asking. Where did you get those shoes? I love them.  Not only is it important for people to know about great shoes but also it’s important for yourself to have confidence and that always boost my confidence when somebody wants to wear the shoes and I wearing.  I would hands-down buy a shoe and every single color if possible. They are comfortable, light in weight, as well as amazing for your lower back for those with lower back problems. I hope everyone has a chance at least my lady friends to go out and get the women’s motive are running shoe. You won’t regret that purchased one bit",positive,True
Nike,178622,5.0,positive,"Mike Motiva Running Shoes. So I just got these shoes a couple of weeks ago and let me tell you, these sneakers are so comfy. I got the light grey, white and lime green color. As soon as I put them on I was in love. The bottom of the shoes have a sort of bouncy feeling. So it feels like you’re springing into your steps which makes it so much easier to walk or run. No breaking in needed. And I have wide feet, they didn’t feel tight or anything. I been using them for running and jogging either at the park or the treadmill and I just feel so light in my feet. Definitely recommend for anyone that does a lot of walking. 10 out of 10",positive,True
Nike,178552,4.0,positive,"Vibrant Running Shoes. The design of the Women Nike Motiva shoes is visually appealing, and has a futuristic feel. The shoe's comfortable and wellpadded, and the curved sole adds extra comfort that replicates the natural shape of our feet, which provides excellent support. The breathable material of the shoe offers good ventilation, keeping my feet cool and dry. The curvature of the shoe promoted a smooth heel-to-toe transition, running with these shoes was a breeze and fun once you get used to them. The shoe is sleek and modern in its smoky gray shade, while the highlighter green on the heel adds a touch of color. I'm wearing an 8 U.S. size, and the Nike Motiva was running on the smaller side. I like wearing thick cotton socks but with the Motiva running shoes, I have to wear thinner socks. The curvature of the sole was something to get used to, but after wearing them for the second time, I would never wear another running shoe! The only drawback I've found was that the Nike Motiva running shoes were on the smaller side. The shoe’s material is breathable, but I couldn't wear them during the winter because rain will go through them. Overall, I would highly recommend the Nike Motiva runners shoes for those that need the extra heel support",positive,True
Nike,178548,4.0,positive,"Super Comfortable!. I love these sneakers! I walk or jog in these every morning and they're so comfortable and breathable. It gets pretty hot where I live so we've had some toasty mornings already and my feet don't feel hot and gross in these like most sneakers in the hot sun. The soles are really thick and comfortable but feel lightweight and have a great shape for movement. The upper material is stretchy but not loose so they don't squeeze my feet at all but also give good support. I really like the subtle splash of green without being obnoxious. My only complaint is the laces are really stiff and have to be loosened quite a bit to put the sneakers on but laces are easily replaceable so I would still highly recommended these sneakers. These are a favorite for me, I'll definitely be wearing these for a long time",positive,True
Nike,178551,5.0,positive,"Great shoes. I can't say enough great things about these shoes!! Not only are they super comfy, but I love walking/jogging in them and I have gotten quite a few compliments on them when wearing them. The line green really pops against the white. I think the wavy sole must help with the comfort factor. These are probably the most comfortable pair of Nikes I've owned. Would by again",positive,True
Nike,178574,5.0,positive,"GREAT WALKING SHOE. The shoe fits perfectly, I’ve never had a shoe be this comfortable before. I had woke Yeezys that were very comfortable but these are way better and cheaper. I feel like I’m walking on clouds, I worked an 8 hour shift in a warehouse in these bad boys and I felt just fine after!",positive,True
Nike,178556,5.0,positive,"It's interesting :). Womens Motiva Running Shoes is made for walking, jogging and running.  That's why it has a very interesting 'shoe bottom' that I have never seen before.  It has a 'rocker geometry' where I can 'rock' my feet and transition from jogging to running easily.  It took me a while to get used to it as the 'feel' is totally different than normal running shoe.  But once I get a hang of it, it's awesome!! I enjoy wear the shoe and the movement it brings.  It helps my feet to feel less fatigue and less discomfort.  It's very comfortable and I highly recommend to anyone who enjoy walking, jogging and running!! I also love the neon green contrast color of the shoe!",positive,True
Nike,178547,5.0,positive,"Amazing!. I really love these shoes!! The size fit perfect, very comfortable overall. They feel like I’m walking on clouds. I have worn these to work for over 9 hours straight and I didn’t even want to take them off at the end of the day. They look stylish and not too over the top. The bright green accent color gives a fun, edgy look. I would definitely recommend these shoes!",positive,True
Nike,178575,1.0,negative,"Ok for walking, don’t try to run in them.. The Motiva is in many ways aesthetically interesting, but that’s about as far as the positives go on this shoe. Upon seeing it, I thought the wave patterns in the sole would provide interesting traction and movement but they just get like the shoe was never stable.  The real problem with the shoe is the width of the midsole and the heel. It’s so wide that it feels like a brick user your foot. Because of this strange construction it made me walk like an awkward duck or one of those videos where a dog is wearing boots for the first time. I thought that’s perhaps this was just awkward during walking and that maybe it would be beneficial in running but I was very wrong. The clunkiness of the shoe made running nearly impossible. It was an awful experience.  I can’t say I would recommend this shoe for any purpose. Sadly it was just uncomfortable and poorly designed",positive,False
Nike,178576,4.0,positive,"The Nike Motiva. I got these shoes for my father who is very picky about shoes, he really likes them. He has mentioned that these shoes feel like he is walking on clouds. The soles of these shoe are thick making them very comfortable. These shoes also have great arch support marking them great for walking long distances. My father has the black and white pair which allows him to wear them with any outfit. He mentioned that at this time there is nothing he would change about this shoe, so far they are amazing",positive,True
Nike,178554,5.0,positive,Motiva Running Shoes. I love the fit and feel of these shoes. They are comfortable enough to wear throughout the day as walking or running shoes. The design is stylish and sleek. I loved the color of the shoes the most. They are classy and the neon green adds a nice pop of color. I would not change anything about this shoe,positive,True
